id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr
679,KOTAKBANK,Mar 2013,20.65,-1789,14.66,5.6043,1.2883,0.0936,-6157,9035,15,4.093,2,85561,2878
680,KOTAKBANK,Mar 2014,21.08,-1379,13.24,4.5031,1.333,0.0981,7938,1130,16,4.9569,2,85937,9068
681,KOTAKBANK,Mar 2015,23.31,-3366,14.01,4.7056,1.189,0.0897,-2165,4467,20,5.7399,2,104258,2302
682,KOTAKBANK,Mar 2016,17.27,-2263,10.56,5.3854,1.5109,0.0847,2672,2353,19,3.6384,3,179679,5025
683,KOTAKBANK,Mar 2017,22.48,-3965,13.04,5.3318,1.2705,0.0808,7933,5289,27,4.1839,2,205230,13222
684,KOTAKBANK,Mar 2018,24.9,-4141,12.4,4.9485,1.2271,0.0744,-15867,5475,33,5.2978,2,249840,-10392
685,KOTAKBANK,Mar 2019,24.15,-5114,12.47,5.0495,1.2225,0.0755,-1501,3323,38,6.0567,2,291763,1822
686,KOTAKBANK,Mar 2020,25.67,-5005,12.9,4.8993,1.3357,0.0755,33551,13068,45,6.9631,0,326477,46619
687,KOTAKBANK,Mar 2021,30.44,-9958,11.85,3.8785,1.2626,0.0685,-6291,11172,50,8.5105,2,327110,4881
688,KOTAKBANK,Mar 2022,35.83,-8512,12.51,3.7837,1.2299,0.0617,-2595,10903,61,9.7445,2,365747,8308
689,KOTAKBANK,Mar 2023,35.41,-5746,13.35,3.7456,1.2878,0.0679,-11623,10381,75,11.2602,2,418807,-1242
690,KOTAKBANK,Mar 2024,32.39,-13382,14.01,4.0037,1.2364,0.0733,6766,8919,92,13.0757,2,520374,15685
691,LICI,Mar 2019,0.46,1,324.32,332.5938,,0.1668,22910,9636,,0.81,2,269401,13274
692,LICI,Mar 2020,0.43,-1,270.46,252.9082,,0.1794,13952,40415,,1.002,2,253414,54367
693,LICI,Mar 2021,0.43,0,43.2,0.0006,,0.1804,229049,148447,7,6.884,0,4,80602
694,LICI,Mar 2022,0.57,0,36.38,0.0001,,0.1701,8748,12531,57,0.1793,23,1,-3783
695,LICI,Mar 2023,4.59,4,77.86,0,545.5455,0.1714,1671,52848,65,0.731,5,0,54519
696,LICI,Mar 2024,4.84,4,49.45,0,371.9375,0.1591,853,25269,66,1.3083,15,0,26122
697,LODHA,Mar 2016,8.52,26,17.69,3.4823,2.668,0.2663,-467,854,16,3.6787,0,13835,387
698,LODHA,Mar 2017,7.37,20,14.48,4.0126,2.9864,0.2336,295,1174,13,3.569,0,16183,1469
699,LODHA,Mar 2018,8.21,17,15.41,4.3898,5.0436,0.2404,45,651,10,1.301,0,22616,696
700,LODHA,Mar 2019,13.81,27,42.8,6.6756,5.7236,0.2388,-638,175,21,0.9699,0,25641,-463
701,LODHA,Mar 2020,5.96,15,16.3,4.0472,2.7514,0.3058,3954,182,9,1.1495,0,18423,3772
702,LODHA,Mar 2021,0.88,25,1.04,3.9559,1.0942,0.1386,2944,420,1,1.1614,0,18193,2524
703,LODHA,Mar 2022,13.08,24,9.98,0.953,3.6032,0.2404,3137,1139,12,2.5116,20,11537,1998
704,LODHA,Mar 2023,5.17,22,3.87,0.7155,2.1307,0.2421,4539,1789,5,2.6272,14,9060,2750
705,LODHA,Mar 2024,15.06,26,8.9,0.4407,5.6286,0.2186,-435,2947,16,1.7574,,7698,2512
706,LT,Mar 2013,7.11,15,395.15,0.1748,2.9981,31.9699,-11277,6922,38,8.3688,22,234,-4355
707,LT,Mar 2014,5.74,17,303.42,0.0683,2.375,31.9032,-12653,5510,35,10.0625,27,110,-7143
708,LT,Mar 2015,5.4,17,245.11,0.1076,2.3543,30.8694,-6143,4778,34,12.6625,32,218,-1365
709,LT,Mar 2016,4.54,15,216.09,0.0259,2.4214,32.2353,-7867,4627,31,12.5,40,55,-3240
710,LT,Mar 2017,5.93,15,206.3,0,2.6484,24.748,-3141,9796,43,18.4941,22,0,6655
711,LT,Mar 2018,6.69,17,207.36,0,2.797,22.4251,-6117,3914,53,22.7059,30,0,-10031
712,LT,Mar 2019,7.56,17,208.81,0,2.7377,20.2911,-15779,11023,63,28.7824,28,0,-4756
713,LT,Mar 2020,7.49,17,201.59,0.1688,2.5014,16.5005,-1714,8408,68,31.7882,26,912,6694
714,LT,Mar 2021,9.5,17,176.9,0.1093,2.6869,12.7012,17324,5750,82,40.5778,44,798,23074
715,LT,Mar 2022,6.66,16,72.92,0.0181,2.8888,7.6084,15579,3585,62,47.6267,36,258,19164
716,LT,Mar 2023,6.83,15,75.52,0.0929,3.1823,7.8081,14729,8048,75,55.3067,32,1541,22777
717,LT,Mar 2024,7.03,14,77.67,0.1035,3.5442,8.0276,20445,2179,95,66.7267,36,2071,18266
718,LTIM,Mar 2013,14.59,23,41.97,0.1748,42.4762,1.6542,384,224,174,8.3688,54,234,608
719,LTIM,Mar 2014,20.24,23,61.86,0.0683,44,1.8455,808,180,309,10.0625,55,110,628
720,LTIM,Mar 2015,15.45,20,37.96,0.1076,110.4,1.6716,539,103,238,12.6625,63,218,642
721,LTIM,Mar 2016,14.3,18,39.34,0.0259,202.5,1.8636,818,40,49,12.5,72,55,858
722,LTIM,Mar 2017,14.94,19,30.88,0,472.3333,1.4718,209,961,57,18.4941,29,0,1170
723,LTIM,Mar 2018,15.22,16,28.81,0,100.8125,1.3689,392,452,65,22.7059,33,0,844
724,LTIM,Mar 2019,16.05,20,30.98,0,198.6364,1.4175,646,749,87,28.7824,32,0,1395
725,LTIM,Mar 2020,13.97,19,28.13,0.1688,28.4096,1.2341,1001,643,87,31.7882,32,912,1644
726,LTIM,Mar 2021,15.67,22,26.53,0.1093,37.962,1.1554,743,1657,111,40.5778,36,798,2400
727,LTIM,Mar 2022,15.13,20,27.65,0.0181,48.9024,1.2692,1608,1643,225,47.6267,41,258,3251
728,LTIM,Mar 2023,13.29,18,26.58,0.0929,44.4333,1.4132,2824,271,149,55.3067,40,1541,3095
729,LTIM,Mar 2024,12.91,18,22.9,0.1035,31.9324,1.2895,1752,3918,155,66.7267,42,2071,5670
730,M&M,Mar 2013,6.01,13,20.69,1.4384,4.3348,0.9023,-3825,2903,33,6.7664,19,28711,-922
731,M&M,Mar 2014,6.96,14,22.11,1.5089,3.7045,0.842,-4768,4524,38,7.9007,18,35167,-244
732,M&M,Mar 2015,4.73,12,13.08,1.4662,3.0386,0.7571,-3302,4357,25,8.7355,23,37911,1055
733,M&M,Mar 2016,4.69,13,13.42,1.5685,3.4088,0.7595,-3121,5506,25,9.8119,21,41553,2385
734,M&M,Mar 2017,4.84,13,13.6,1.6375,3.513,0.7359,-5692,5875,30,9.5749,22,48762,183
735,M&M,Mar 2018,8.64,14,21.64,1.52,4.4123,0.6753,-4785,5467,60,6.7726,11,55898,682
736,M&M,Mar 2019,5.75,15,15.05,1.772,3.5616,0.6469,-11521,7174,43,7.3498,17,70848,-4347
737,M&M,Mar 2020,-0.43,13,-0.8,2.0539,1.8341,0.4549,-8327,6870,1,7.2146,205,82092,-1457
738,M&M,Mar 2021,2.04,15,3.64,1.9389,2.0713,0.4503,-1777,19686,15,7.4923,54,80625,17909
739,M&M,Mar 2022,8.04,16,15.39,1.6469,3.5646,0.5231,5996,3252,53,8.4754,20,77605,9248
740,M&M,Mar 2023,9.38,17,20.18,1.6366,4.1588,0.5936,-15940,8866,83,10.1196,18,92247,-7074
741,M&M,Mar 2024,8.82,18,18.54,1.6414,3.7647,0.5925,-11245,5615,91,11.8833,21,108647,-5630
742,MARUTI,Mar 2013,5.58,10,12.98,0.0825,26.0505,1.6101,940,3119,82,12.6013,10,1569,4059
743,MARUTI,Mar 2014,6.41,12,13.28,0.0932,32.7935,1.4151,-2,4997,94,14.2358,13,2004,4995
744,MARUTI,Mar 2015,7.5,14,15.66,0.0274,35.3624,1.4735,1958,4491,126,16.1046,20,666,6449
745,MARUTI,Mar 2016,9.55,16,17.95,0.0075,127.9024,1.3479,1252,7230,182,20.2755,19,231,8482
746,MARUTI,Mar 2017,11.03,15,20.26,0.0131,144.0449,1.3103,1109,9173,249,24.553,30,484,10282
747,MARUTI,Mar 2018,9.87,15,18.52,0.0028,41.2514,1.3247,3486,8302,261,28.1848,31,121,11788
748,MARUTI,Mar 2019,8.89,13,16.25,0.0034,180.5263,1.3455,3061,3540,253,31.1868,32,160,6601
749,MARUTI,Mar 2020,7.5,10,11.49,0.0037,80.3358,1.1891,2939,557,188,32.7238,32,184,3496
750,MARUTI,Mar 2021,6.24,8,8.36,0.0103,82.9118,0.9859,1565,7291,145,34.7689,31,541,8856
751,MARUTI,Mar 2022,4.39,7,7.01,0.0077,59.9449,1.1832,1601,239,128,36.6444,47,426,1840
752,MARUTI,Mar 2023,6.98,11,11.08,0.0167,61.6548,1.1828,1995,8820,274,47.5159,34,1248,10815
753,MARUTI,Mar 2024,9.51,13,15.75,0.0014,117.9072,1.2303,4936,11865,429,54.5452,29,119,16801
754,MOTHERSON,Mar 2013,1.79,6,19.75,2.1424,7.192,1.9859,397,1089,1,3.8797,26,4904,1486
755,MOTHERSON,Mar 2014,3.61,8,37.07,1.6357,9.2109,1.9951,1323,1372,2,3.3625,29,4840,2695
756,MOTHERSON,Mar 2015,3.73,8,38.87,1.5436,9.6101,1.9892,546,2844,2,3.7773,31,5131,3390
757,MOTHERSON,Mar 2016,4.77,10,40.35,1.3803,10.7971,1.8925,282,1906,3,3.3311,26,6069,2188
758,MOTHERSON,Mar 2017,5.13,10,26.26,1.2511,12.0453,1.3266,-2345,6145,3,5.9086,18,10349,3800
759,MOTHERSON,Mar 2018,4.01,9,22.87,1.0496,12.781,1.5228,70,3194,3,4.7067,30,10374,3264
760,MOTHERSON,Mar 2019,3.3,8,19.14,1.0521,13.4303,1.4858,994,3318,3,3.4693,29,11534,4312
761,MOTHERSON,Mar 2020,2.13,8,11.49,1.1665,8.9309,1.3485,4132,2220,2,3.5636,40,13136,6352
762,MOTHERSON,Mar 2021,2.73,8,12.49,0.9498,9.6445,1.2015,3165,1886,2,3.975,46,11930,5051
763,MOTHERSON,Mar 2022,1.85,7,5.74,0.6863,9.7403,1.1444,159,2304,1,4.5549,34,14130,2463
764,MOTHERSON,Mar 2023,2.12,8,7.44,0.6143,8.0935,1.2847,2395,2248,2,3.3115,29,13792,4643
765,MOTHERSON,Mar 2024,3.06,9,11.55,0.7617,5.2247,1.1724,925,6644,4,3.8577,20,19922,7569
766,NAUKRI,Mar 2013,16.1,26,12.5,0.0016,48.3333,0.5721,29,46,8,0.5578,12,1,75
767,NAUKRI,Mar 2014,10.58,17,8.93,0.0015,48.3333,0.5349,-123,204,8,0.6165,30,1,81
768,NAUKRI,Mar 2015,-1.91,3,-0.99,0.0007,27.5,0.3302,-1000,1051,2,1.1792,150,1,51
769,NAUKRI,Mar 2016,15.78,12,7.65,0.0006,67.3333,0.3886,76,2,11,1.2752,27,1,78
770,NAUKRI,Mar 2017,-4.84,-1,-2.7,0.0006,10.25,0.4325,48,165,-2,1.3157,-230,1,213
771,NAUKRI,Mar 2018,50.71,22,24.5,0.0005,124,0.3806,104,149,42,1.6762,13,1,253
772,NAUKRI,Mar 2019,51.43,1,23.28,0.0004,106.5714,0.3609,217,59,49,2.0844,12,1,276
773,NAUKRI,Mar 2020,-18.75,-27,-11.21,0.0351,-4.5714,0.4535,447,97,-19,1.7992,-31,77,350
774,NAUKRI,Mar 2021,125.71,7,26.28,0.012,150.7273,0.1793,-1767,2043,110,4.1829,7,65,276
775,NAUKRI,Mar 2022,810.7,28,74.71,0.0037,1296,0.0776,-470,1177,991,13.3659,1,64,707
776,NAUKRI,Mar 2023,-2.98,15,-0.52,0.0081,12.8889,0.1408,154,358,-8,10.386,-228,108,512
777,NAUKRI,Mar 2024,23.46,28,1.97,0.0081,28.9714,0.0703,-150,852,44,23.4589,49,246,702
778,NESTLEIND,Dec 2013,12.27,21,47.17,0.5021,55.2703,1.4414,1355,441,12,2.4667,42,1189,1796
779,NESTLEIND,Dec 2014,12.02,21,41.77,0.007,151.8571,1.6933,1212,432,12,2.9552,51,20,1644
780,NESTLEIND,Dec 2015,6.89,19,19.99,0.0064,388,1.3432,1028,70,6,2.9344,83,18,1098
781,NESTLEIND,Dec 2016,10.95,20,30.5,0.0101,21.8681,1.3423,1340,126,10,3.4188,61,33,1466
782,NESTLEIND,Dec 2017,12.24,21,35.82,0.0102,24.7174,1.3595,1687,131,13,3.5625,68,35,1818
783,NESTLEIND,Dec 2018,14.23,23,43.75,0.0095,25.6875,1.3961,2000,52,17,3.826,69,35,2052
784,NESTLEIND,Dec 2019,15.91,24,102.61,0.0985,24.5969,1.7244,2378,83,20,1.9979,168,189,2295
785,NESTLEIND,Dec 2020,15.6,24,103.12,0.0728,20.4146,1.6899,2133,321,22,2.1031,93,147,2454
786,NESTLEIND,Dec 2021,14.37,24,108.84,0.1367,17.0792,1.7903,316,1920,22,2.0271,91,266,2236
787,NESTLEIND,Dec 2022,14.15,22,97.23,0.1102,24.6,1.8818,2345,392,25,2.5615,89,271,2737
788,NESTLEIND,Dec 2023,15.68,23,121.96,0.1102,38.5462,2.1301,2465,927,31,2.5615,56,271,3392
789,NESTLEIND,Mar 2024,16.12,24,117.75,0.1033,41.1862,2.3182,2938,1237,41,3.4792,79,345,4175
790,NHPC,Mar 2013,45.02,65,9.64,0.6827,9.4059,0.1023,1516,1330,2,0.2422,28,20340,2846
791,NHPC,Mar 2014,22.1,59,5.78,0.7371,4.3483,0.1203,2702,1122,1,0.2551,27,20819,3824
792,NHPC,Mar 2015,34.03,62,9.1,0.6692,5.1937,0.1338,3293,768,2,0.2778,27,20584,4061
793,NHPC,Mar 2016,28.31,57,7.47,0.6301,5.1353,0.133,5225,746,2,0.2858,81,19938,5971
794,NHPC,Mar 2017,40.36,57,11.99,0.6627,6.2921,0.1433,6465,1864,3,0.2828,61,19227,8329
795,NHPC,Mar 2018,35.91,55,9.27,0.6192,5.8799,0.1232,3810,886,2,0.2928,57,18602,4696
796,NHPC,Mar 2019,31.57,55,9.21,0.6191,7.4933,0.1346,2642,1182,3,0.3066,56,19066,3824
797,NHPC,Mar 2020,33.42,54,10.66,0.7401,6.5644,0.1404,6,2987,3,0.3124,52,23226,2993
798,NHPC,Mar 2021,37.31,55,10.89,0.7069,11.0295,0.1319,3463,1607,3,0.329,49,23365,5070
799,NHPC,Mar 2022,41.27,44,10.81,0.7473,8.5222,0.1183,1506,3084,4,0.3476,52,26096,4590
800,NHPC,Mar 2023,40.17,58,11.53,0.7992,14.5832,0.123,514,4191,4,0.368,48,29540,4705
801,NHPC,Mar 2024,41.82,50,10.41,0.8413,11.2434,0.1032,970,5968,4,0.3853,53,32561,6938
802,NTPC,Mar 2013,17.6,25,15.49,0.8668,9.2035,0.4,-337,16845,13,0.9853,38,70419,16508
803,NTPC,Mar 2014,14.56,25,13.06,0.9327,6.9013,0.3914,1022,15509,12,1.0592,42,81455,16531
804,NTPC,Mar 2015,12.5,22,12.17,1.2455,5.3666,0.3639,-1088,15977,10,0.9957,21,102252,14889
805,NTPC,Mar 2016,14.69,25,11.77,1.0857,5.8693,0.3267,4963,19162,11,1.1107,26,99424,24125
806,NTPC,Mar 2017,13.06,26,10.95,1.1629,6.1791,0.33,-4313,24480,11,1.1866,37,113773,20167
807,NTPC,Mar 2018,11.92,26,10.14,1.2557,6.3101,0.3118,-1008,20678,11,1.2561,40,130049,19670
808,NTPC,Mar 2019,13.99,23,12.6,1.5541,4.5545,0.2891,-5377,24063,14,1.1254,44,173058,18686
809,NTPC,Mar 2020,10.87,29,10.02,1.708,4.8596,0.2899,-5738,29628,12,1.201,27,202984,23890
810,NTPC,Mar 2021,13.42,31,11.9,1.6718,4.2351,0.2802,11410,21034,15,1.2967,41,210208,32444
811,NTPC,Mar 2022,12.78,30,12.53,1.5565,4.8177,0.319,18897,22891,17,1.396,41,210707,41788
812,NTPC,Mar 2023,9.72,27,11.65,1.5162,4.3817,0.394,21007,26145,17,1.5162,42,222913,47152
813,NTPC,Mar 2024,11.95,29,13.27,1.4755,4.605,0.3724,8644,32141,21,1.6573,36,237131,40785
814,ONGC,Mar 2013,14.81,27,15.73,0.1356,101.2169,0.6392,-1346,41220,19,3.5654,34,20686,39874
815,ONGC,Mar 2014,15.31,28,15.49,0.2853,90.2244,0.5358,-10363,63633,21,4.0241,31,49113,53270
816,ONGC,Mar 2015,11,26,9.81,0.2989,16.853,0.4763,3892,30058,14,4.2182,44,53944,33950
817,ONGC,Mar 2016,10.56,32,6.62,0.23,10.675,0.3629,8036,38256,10,4.624,56,45500,46292
818,ONGC,Mar 2017,10.33,19,15.01,0.4117,18.2478,0.6355,1965,43815,19,3.0292,40,80029,45780
819,ONGC,Mar 2018,8.08,18,12.78,0.5223,13.4663,0.7027,-10006,66798,17,3.1794,38,106550,56792
820,ONGC,Mar 2019,8.05,18,15.64,0.4967,14.4571,0.8564,24326,37132,24,3.4489,29,107742,61458
821,ONGC,Mar 2020,2.89,13,5.59,0.6313,7.0887,0.7804,17434,53159,9,3.2608,58,129473,70593
822,ONGC,Mar 2021,7.03,16,9.67,0.6027,11.9598,0.5609,8044,39141,13,3.5132,28,133187,47185
823,ONGC,Mar 2022,10.03,16,19,0.4701,15.2161,0.8422,37051,41197,36,4.1256,29,121986,78248
824,ONGC,Mar 2023,5.18,12,11.68,0.5069,9.5699,1.0313,11372,74690,28,4.4618,40,142255,86062
825,ONGC,Mar 2024,9.66,17,16.94,0.4544,11.3613,0.8332,42060,57203,39,5.3588,31,153181,99263
826,PFC,Mar 2013,25.63,35,18.74,5.8899,0.5456,0.1023,-25080,22,13,1.7939,21,139473,-25102
827,PFC,Mar 2014,25.52,36,19.85,5.785,0.5845,0.1102,-22464,9,17,2.085,22,159215,-22473
828,PFC,Mar 2015,24.03,34,18.52,5.7942,0.547,0.1092,-21946,491,18,2.4554,20,187795,-21455
829,PFC,Mar 2016,22.2,33,17.16,5.5696,0.5515,0.1127,-15271,1973,19,2.7294,30,200660,-13298
830,PFC,Mar 2017,8.11,19,6.07,5.5094,0.3164,0.1063,1128,667,7,1.3956,59,202993,1795
831,PFC,Mar 2018,18.09,24,22.08,11.0747,0.3894,0.0931,-55739,1409,20,1.5089,31,441151,-57148
832,PFC,Mar 2019,23.36,33,26.82,11.449,0.5163,0.086,-93715,13463,30,1.7849,0,539488,-80252
833,PFC,Mar 2020,15.24,23,19.18,12.0761,0.3456,0.0895,-42221,73,22,1.8712,35,596561,-42148
834,PFC,Mar 2021,21.93,28,25.86,10.8559,0.4457,0.0924,-57402,1741,36,2.3018,22,659682,-59143
835,PFC,Mar 2022,24.61,31,26.18,9.2147,0.5238,0.0964,4357,547,42,2.715,23,660476,4904
836,PFC,Mar 2023,27.26,34,25.17,8.9256,0.5646,0.0867,-76411,1694,48,3.1878,22,751158,-74717
837,PFC,Mar 2024,28.92,37,26.16,8.5219,0.5804,0.0881,-101229,3409,60,3.0651,23,861961,-97820
838,PIDILITIND,Mar 2013,11.53,15,25.68,0.0672,41.5625,1.406,328,144,8,3.2373,31,111,472
839,PIDILITIND,Mar 2014,10.51,16,23.05,0.0236,44.375,1.4628,295,99,9,3.8275,31,46,394
840,PIDILITIND,Mar 2015,10.61,16,22.64,0.0256,50.6875,1.4612,116,436,10,4.451,29,58,552
841,PIDILITIND,Mar 2016,15.05,22,30.59,0.0303,96.4615,1.4435,416,491,16,5.1725,26,80,907
842,PIDILITIND,Mar 2017,15.36,22,24.86,0.0282,98.3571,1.1776,-85,879,17,6.8059,28,98,794
843,PIDILITIND,Mar 2018,15.89,22,27.03,0.035,93.375,1.1691,835,39,19,7.0078,32,125,796
844,PIDILITIND,Mar 2019,13.11,19,22.37,0.0272,57.7308,1.1988,332,513,18,8.1333,36,113,845
845,PIDILITIND,Mar 2020,15.38,22,25.18,0.0646,49.2059,1.1182,1383,103,22,8.7373,32,288,1280
846,PIDILITIND,Mar 2021,15.44,23,20.13,0.0592,47.5676,0.8274,-296,1688,22,10.9667,38,331,1392
847,PIDILITIND,Mar 2022,12.17,19,18.85,0.065,45.119,1.045,397,558,24,12.5569,42,416,955
848,PIDILITIND,Mar 2023,10.92,17,17.87,0.0542,42.5208,1.1232,659,899,25,14.1412,44,391,1558
849,PIDILITIND,Mar 2024,14.11,22,20.78,0.0454,54.3333,1.0254,955,1769,34,16.4843,47,382,2724
850,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292,600,28,1.236,19,6695,-692
851,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292,600,28,1.236,19,6695,-692
852,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292,600,28,1.236,19,6695,-692
853,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292,600,28,1.236,19,6695,-692
854,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292,600,28,1.236,19,6695,-692
855,PNB,Mar 2014,8.17,,393.36,10.8223,,3.8958,16604,302,20,1.4152,10,10108,16906
856,PNB,Mar 2014,8.17,,393.36,10.8223,,3.8958,16604,302,20,1.4152,10,10108,16906
857,PNB,Mar 2014,8.17,,393.36,10.8223,,3.8958,16604,302,20,1.4152,10,10108,16906
858,PNB,Mar 2014,8.17,,393.36,10.8223,,3.8958,16604,302,20,1.4152,10,10108,16906
859,PNB,Mar 2014,8.17,,393.36,10.8223,,3.8958,16604,302,20,1.4152,10,10108,16906
860,PNB,Mar 2015,7.24,,223.24,10.4376,,2.559,3942,872,18,1.5183,18,16481,4814
861,PNB,Mar 2015,7.24,,223.24,10.4376,,2.559,3942,872,18,1.5183,18,16481,4814
862,PNB,Mar 2015,7.24,,223.24,10.4376,,2.559,3942,872,18,1.5183,18,16481,4814
863,PNB,Mar 2015,7.24,,223.24,10.4376,,2.559,3942,872,18,1.5183,18,16481,4814
864,PNB,Mar 2015,7.24,,223.24,10.4376,,2.559,3942,872,18,1.5183,18,16481,4814
865,PNB,Mar 2016,-6.91,,-163.56,12.1221,,1.7122,12815,1352,-19,1.6898,-2,26014,14167
866,PNB,Mar 2016,-6.91,,-163.56,12.1221,,1.7122,12815,1352,-19,1.6898,-2,26014,14167
867,PNB,Mar 2016,-6.91,,-163.56,12.1221,,1.7122,12815,1352,-19,1.6898,-2,26014,14167
868,PNB,Mar 2016,-6.91,,-163.56,12.1221,,1.7122,12815,1352,-19,1.6898,-2,26014,14167
869,PNB,Mar 2016,-6.91,,-163.56,12.1221,,1.7122,12815,1352,-19,1.6898,-2,26014,14167
870,PNB,Mar 2017,2.58,,22.21,6.3638,,1.1187,22097,159,6,3.3602,0,35497,21938
871,PNB,Mar 2017,2.58,,22.21,6.3638,,1.1187,22097,159,6,3.3602,0,35497,21938
872,PNB,Mar 2017,2.58,,22.21,6.3638,,1.1187,22097,159,6,3.3602,0,35497,21938
873,PNB,Mar 2017,2.58,,22.21,6.3638,,1.1187,22097,159,6,3.3602,0,35497,21938
874,PNB,Mar 2017,2.58,,22.21,6.3638,,1.1187,22097,159,6,3.3602,0,35497,21938
875,PNB,Mar 2018,-24.86,,-184.37,8.1865,,0.7732,-1350,392,-44,3.9335,0,53777,-1742
876,PNB,Mar 2018,-24.86,,-184.37,8.1865,,0.7732,-1350,392,-44,3.9335,0,53777,-1742
877,PNB,Mar 2018,-24.86,,-184.37,8.1865,,0.7732,-1350,392,-44,3.9335,0,53777,-1742
878,PNB,Mar 2018,-24.86,,-184.37,8.1865,,0.7732,-1350,392,-44,3.9335,0,53777,-1742
879,PNB,Mar 2018,-24.86,,-184.37,8.1865,,0.7732,-1350,392,-44,3.9335,0,53777,-1742
880,PNB,Mar 2019,-18.31,,-128.45,9.665,,0.6227,-34161,629,-21,4.4521,0,71859,-33532
881,PNB,Mar 2019,-18.31,,-128.45,9.665,,0.6227,-34161,629,-21,4.4521,0,71859,-33532
882,PNB,Mar 2019,-18.31,,-128.45,9.665,,0.6227,-34161,629,-21,4.4521,0,71859,-33532
883,PNB,Mar 2019,-18.31,,-128.45,9.665,,0.6227,-34161,629,-21,4.4521,0,71859,-33532
884,PNB,Mar 2019,-18.31,,-128.45,9.665,,0.6227,-34161,629,-21,4.4521,0,71859,-33532
885,PNB,Mar 2020,0.88,,6.1,8.5235,,0.6963,-13131,338,1,4.7304,0,67736,-12793
886,PNB,Mar 2020,0.88,,6.1,8.5235,,0.6963,-13131,338,1,4.7304,0,67736,-12793
887,PNB,Mar 2020,0.88,,6.1,8.5235,,0.6963,-13131,338,1,4.7304,0,67736,-12793
888,PNB,Mar 2020,0.88,,6.1,8.5235,,0.6963,-13131,338,1,4.7304,0,67736,-12793
889,PNB,Mar 2020,0.88,,6.1,8.5235,,0.6963,-13131,338,1,4.7304,0,67736,-12793
890,PNB,Mar 2021,3.29,,30.39,6.6983,,1.1486,30163,787,2,5.278,0,59394,30950
891,PNB,Mar 2021,3.29,,30.39,6.6983,,1.1486,30163,787,2,5.278,0,59394,30950
892,PNB,Mar 2021,3.29,,30.39,6.6983,,1.1486,30163,787,2,5.278,0,59394,30950
893,PNB,Mar 2021,3.29,,30.39,6.6983,,1.1486,30163,787,2,5.278,0,59394,30950
894,PNB,Mar 2021,3.29,,30.39,6.6983,,1.1486,30163,787,2,5.278,0,59394,30950
895,PNB,Mar 2022,5.13,,39.87,5.4036,,1.1614,18828,1204,4,5.7994,18,52961,20032
896,PNB,Mar 2022,5.13,,39.87,5.4036,,1.1614,18828,1204,4,5.7994,18,52961,20032
897,PNB,Mar 2022,5.13,,39.87,5.4036,,1.1614,18828,1204,4,5.7994,18,52961,20032
898,PNB,Mar 2022,5.13,,39.87,5.4036,,1.1614,18828,1204,4,5.7994,18,52961,20032
899,PNB,Mar 2022,5.13,,39.87,5.4036,,1.1614,18828,1204,4,5.7994,18,52961,20032
900,PNB,Mar 2023,3.87,,30.67,4.8956,,1.3,21860,732,3,6.4811,21,53621,22592
901,PNB,Mar 2023,3.87,,30.67,4.8956,,1.3,21860,732,3,6.4811,21,53621,22592
902,PNB,Mar 2023,3.87,,30.67,4.8956,,1.3,21860,732,3,6.4811,21,53621,22592
903,PNB,Mar 2023,3.87,,30.67,4.8956,,1.3,21860,732,3,6.4811,21,53621,22592
904,PNB,Mar 2023,3.87,,30.67,4.8956,,1.3,21860,732,3,6.4811,21,53621,22592
905,PNB,Mar 2024,8.4,,61.32,3.6843,,1.507,-29445,1506,8,5.7435,18,55017,-27939
906,PNB,Mar 2024,8.4,,61.32,3.6843,,1.507,-29445,1506,8,5.7435,18,55017,-27939
907,PNB,Mar 2024,8.4,,61.32,3.6843,,1.507,-29445,1506,8,5.7435,18,55017,-27939
908,PNB,Mar 2024,8.4,,61.32,3.6843,,1.507,-29445,1506,8,5.7435,18,55017,-27939
909,PNB,Mar 2024,8.4,,61.32,3.6843,,1.507,-29445,1506,8,5.7435,18,55017,-27939
910,POWERGRID,Mar 2013,32.97,83,16.34,2.6222,4.5414,0.1154,-10394,22084,5,0.5703,31,69233,11690
911,POWERGRID,Mar 2013,32.97,83,16.34,2.6222,4.5414,0.1154,-10394,22084,5,0.5703,31,69233,11690
912,POWERGRID,Mar 2014,29.24,83,13.11,2.4272,4.2077,0.1099,-11416,26639,5,0.6632,30,84220,15223
913,POWERGRID,Mar 2014,29.24,83,13.11,2.4272,4.2077,0.1099,-11416,26639,5,0.6632,30,84220,15223
914,POWERGRID,Mar 2015,28.77,85,13.13,2.5038,3.8368,0.1091,-8385,24185,5,0.7347,21,96243,15800
915,POWERGRID,Mar 2015,28.77,85,13.13,2.5038,3.8368,0.1091,-8385,24185,5,0.7347,21,96243,15800
